;HeiligenLexikonID;WikidataID;SaintName;ShouldMatch
1326;d3e238809Heiligenlexikon-1858;Q1958309;Eubulus;1
1327;d3e131875Heiligenlexikon-1858;Q160882;Cajus;1
1328;d3e119836Heiligenlexikon-1858;Q457835;Blesilla;1
1329;d5e312649Heiligenlexikon-1858;Q134666;Stephanus III;1
1330;d3e184056Heiligenlexikon-1858;Q743246;Cyriacus;1
1331;d3e494790Heiligenlexikon-1858;Q54576647;Jubentinus;1
1332;d3e127795Heiligenlexikon-1858;Q1627230;Burgundofara;1
1333;d5e146162Heiligenlexikon-1858;Q319568;Onesimus;1
1334;d3e125679Heiligenlexikon-1858;Q2476943;Briocus;1
1335;d5e349089Heiligenlexikon-1858;Q108295965;Tochumra;1
1336;d3e126318Heiligenlexikon-1858;Q312314;Bruno;1
1337;d3e364338Heiligenlexikon-1858;Q11681449;Hemeterius;1
1338;d3e337436Heiligenlexikon-1858;Q103268;Gregorius III;1
1339;d3e304118Heiligenlexikon-1858;Q16965184;Gallicanus;1
1340;d3e39117Heiligenlexikon-1858;Q2841106;Amantius;1
1341;d5e407952Heiligenlexikon-1858;Q226859;Zosimus;1
1342;d5e356076Heiligenlexikon-1858;Q3464574;Ulphia;1
1343;d3e58940Heiligenlexikon-1858;Q363002;Antoninus;1
1344;d5e359872Heiligenlexikon-1858;Q67607574;Ursulina;1
1345;d3e5888Heiligenlexikon-1858;Q347213;Adalbero;1
1346;d3e524951Heiligenlexikon-1858;Q181738;Killinus;1
1347;d3e124694Heiligenlexikon-1858;Q208961;Brendanus;1
1348;d3e415949Heiligenlexikon-1858;Q264096;Irene;1
1349;d3e115329Heiligenlexikon-1858;Q238352;Bertha;1
1350;d3e72867Heiligenlexikon-1858;Q1238544;Ardo;1
1351;d5e317950Heiligenlexikon-1858;Q3394405;Syncletica;1
1352;d3e396633Heiligenlexikon-1858;Q3463844;Huardo;1
1353;d3e7940Heiligenlexikon-1858;Q348198;Adelardus;1
1354;d3e231053Heiligenlexikon-1858;Q465322;Ennodius;1
1355;d5e111925Heiligenlexikon-1858;Q3322441;Montanus;1
1356;d3e427890Heiligenlexikon-1858;Q2716620;Jacobus de Marchia;1
1357;d3e162941Heiligenlexikon-1858;Q232365;Clotildis;1
1358;d5e290518Heiligenlexikon-1858;Q336704;Severus;1
1359;d3e55392Heiligenlexikon-1858;Q110299;Anscharius;1
1360;d5e274875Heiligenlexikon-1858;Q2245450;Satyrus;1
1361;d5e392036Heiligenlexikon-1858;Q160686;Walpurga;1
1362;d3e352547Heiligenlexikon-1858;Q295086;Gunthramnus;1
1363;d3e256111Heiligenlexikon-1858;Q739082;Expeditus;1
1364;d3e123974Heiligenlexikon-1858;Q713962;Botuidus;1
1365;d3e164455Heiligenlexikon-1858;Q4228039;Colmanellus;1
1366;d5e324454Heiligenlexikon-1858;Q121419520;Tetta;1
1367;d3e28013Heiligenlexikon-1858;Q3609071;Aldebrandus;1
1368;d5e393771Heiligenlexikon-1858;Q1291152;Werburga;1
1369;d5e388021Heiligenlexikon-1858;Q4015660;Viventius;1
1370;d3e168478Heiligenlexikon-1858;Q97291654;Concordia;1
1371;d3e335489Heiligenlexikon-1858;Q42827;Gregorius Magnus;1
1372;d3e56424Heiligenlexikon-1858;Q615628;Ansurius;1
1373;d3e158821Heiligenlexikon-1858;Q11739857;Claudia;1
1374;d3e163592Heiligenlexikon-1858;Q3010195;Coelina;1
1375;d3e303303Heiligenlexikon-1858;Q3094561;Galdinus;1
1376;d5e231227Heiligenlexikon-1858;Q582076;Radbodus;1
1377;d3e317147Heiligenlexikon-1858;Q16198922;Gerebaldus;1
1378;d3e32790Heiligenlexikon-1858;Q137947;Alexius;1
1379;d5e406308Heiligenlexikon-1858;Q189700;Zenobius;1
1380;d3e10289Heiligenlexikon-1858;Q2824511;Adjutor;1
1381;d3e248707Heiligenlexikon-1858;Q5414336;Eustadiola;1
1382;d5e384377Heiligenlexikon-1858;Q3559991;Vindicianus;1
1383;d3e67834Heiligenlexikon-1858;Q3620723;Apollonius;1
1384;d3e110992Heiligenlexikon-1858;Q2930022;Beregisus;1
1385;d3e421664Heiligenlexikon-1858;Q379685;Isidorus;1
1386;d3e406931Heiligenlexikon-1858;Q2077971;Idesbaldus;1
1387;d5e376292Heiligenlexikon-1858;Q544327;Victoria;1
1388;d5e324099Heiligenlexikon-1858;Q16726121;Tertullinus;1
1389;d5e142352Heiligenlexikon-1858;Q1396397;Oda;1
1390;d3e326075Heiligenlexikon-1858;Q468917;Glyceria;1
1391;d3e227799Heiligenlexikon-1858;Q17993178;Elpidius;1
1392;d3e307395Heiligenlexikon-1858;Q3824794;Gaudiosus;1
1393;d3e423648Heiligenlexikon-1858;Q259551;Itta;1
1394;d5e360178Heiligenlexikon-1858;Q543873;Ursus;1
1395;d3e239756Heiligenlexikon-1858;Q229307;Eudocia;1
1396;d3e520825Heiligenlexikon-1858;Q737198;Keivinus;1
1397;d3e31673Heiligenlexikon-1858;Q80028;Alexander Vinciolus;1
1398;d5e231202Heiligenlexikon-1858;Q654858;Radbertus;1
1399;d5e382783Heiligenlexikon-1858;Q318974;Vincentius;1
1400;d5e347575Heiligenlexikon-1858;Q96313696;Timotheus;1
1401;d3e78098Heiligenlexikon-1858;Q706540;Artemas;1
1402;d5e291536Heiligenlexikon-1858;Q2074676;Severus;1
1403;d5e711Heiligenlexikon-1858;Q2743919;Macarius;1
1404;d5e337725Heiligenlexikon-1858;Q220787;Theophilus;1
1405;d3e504148Heiligenlexikon-1858;Q724454;Julianus;1
1406;d3e68506Heiligenlexikon-1858;Q4779600;Apphianus;1
1407;d3e419512Heiligenlexikon-1858;Q615628;Isaurus;1
1408;d5e143347Heiligenlexikon-1858;Q966141;Odo;1
1409;d5e11253Heiligenlexikon-1858;Q522317;Magnus;1
1410;d3e311694Heiligenlexikon-1858;Q235863;Genovefa;1
1411;d3e536232Heiligenlexikon-1858;Q263082;Landrada;1
1412;d5e317985Heiligenlexikon-1858;Q3394405;Syncletica;1
1413;d3e300698Heiligenlexikon-1858;Q2559842;Gabriel Taurin Dufresse;1
1414;d3e77559Heiligenlexikon-1858;Q704093;Arsatius;1
1415;d3e89213Heiligenlexikon-1858;Q18222658;Auxibius;1
1416;d5e240371Heiligenlexikon-1858;Q1407613;Restituta;1
1417;d5e102357Heiligenlexikon-1858;Q162090;Miltiades;1
1418;d5e66116Heiligenlexikon-1858;Q511623;Maternus;1
1419;d5e322629Heiligenlexikon-1858;Q3464107;Tenenanus;1
1420;d3e38832Heiligenlexikon-1858;Q453698;Amantius;1
1421;d3e541534Heiligenlexikon-1858;Q2419830;Laurentius;1
1422;d3e326228Heiligenlexikon-1858;Q2061241;Glycerius;1
1423;d3e205204Heiligenlexikon-1858;Q13137820;Dodo de Hascha;1
1424;d3e45476Heiligenlexikon-1858;Q134682;Anastasius;1
1425;d5e375688Heiligenlexikon-1858;Q127989;Victor;1
1426;d5e129210Heiligenlexikon-1858;Q109930007;Nicander;1
1427;d3e225283Heiligenlexikon-1858;Q360798;Eligius;1
1428;d5e169639Heiligenlexikon-1858;Q9200;Paulus;1
1429;d5e328283Heiligenlexikon-1858;Q3524595;Theodericus;1
1430;d3e188023Heiligenlexikon-1858;Q3012524;Dalmatius;1
1431;d3e376410Heiligenlexikon-1858;Q3732076;Hermoygius;1
1432;d3e38029Heiligenlexikon-1858;Q269344;Amalberga;1
1433;d3e338818Heiligenlexikon-1858;Q1545214;Gregorius;1
1434;d5e155640Heiligenlexikon-1858;Q336731;Pancratius;1
1435;d3e535815Heiligenlexikon-1858;Q1374279;Landericus;1
1436;d3e358783Heiligenlexikon-1858;Q114158;Hartmannus;1
1437;d5e297209Heiligenlexikon-1858;Q47149;Silvester;1
1438;d3e577660Heiligenlexikon-1858;Q1878414;Lucius;1
1439;d3e79979Heiligenlexikon-1858;Q1296256;Asella;1
1440;d5e245948Heiligenlexikon-1858;Q152457;Rochus;1
1441;d5e70120Heiligenlexikon-1858;Q1281052;Matthias;1
1442;d3e403326Heiligenlexikon-1858;Q610913;Hymelinus;1
1443;d3e208956Heiligenlexikon-1858;Q1080901;Domninus;1
1444;d5e62943Heiligenlexikon-1858;Q3295690;Martinus;1
1445;d5e314139Heiligenlexikon-1858;Q83702;Stremonius;1
1446;d3e93520Heiligenlexikon-1858;Q2710006;Balsamus;1
1447;d3e135878Heiligenlexikon-1858;Q634783;Candidus;1
1448;d3e310479Heiligenlexikon-1858;Q8963753;Generosa;1
1449;d3e16237Heiligenlexikon-1858;Q390480;Agape;1
1450;d5e172917Heiligenlexikon-1858;Q9200;Paulus;1
1451;d5e287191Heiligenlexikon-1858;Q312899;Sergius;1
1452;d3e558189Heiligenlexikon-1858;Q48837230;Liberator;1
1453;d3e438470Heiligenlexikon-1858;Q315312;Januarius;1
1454;d5e68406Heiligenlexikon-1858;Q43600;Matthaeus;1
1455;d5e300801Heiligenlexikon-1858;Q314027;Simpertus;1
1456;d3e154675Heiligenlexikon-1858;Q193507;Christophorus;1
1457;d5e202556Heiligenlexikon-1858;Q701046;Pirminius;1
1458;d5e362506Heiligenlexikon-1858;Q192151;Valentinus;1
1459;d5e253471Heiligenlexikon-1858;Q143109;Roselina;1
1460;d5e406380Heiligenlexikon-1858;Q9390065;Zenobius;1
1461;d3e363126Heiligenlexikon-1858;Q2697454;Heliodorus;1
1462;d5e236944Heiligenlexikon-1858;Q121288285;Reginfridus;1
1463;d3e394151Heiligenlexikon-1858;Q3824590;Honoratus;1
1464;d3e46875Heiligenlexikon-1858;Q1094337;Andreas Salus;1
1465;d5e384213Heiligenlexikon-1858;Q3464580;Vinciana;1
1466;d3e427839Heiligenlexikon-1858;Q2625267;Jacobus Intercisus;1
1467;d5e19925Heiligenlexikon-1858;Q3818636;Mansuetus;1
1468;d5e361307Heiligenlexikon-1858;Q436732; Valdetrudis;1
1469;d3e281731Heiligenlexikon-1858;Q113076838;Floscellus;1
1470;d3e100271Heiligenlexikon-1858;Q44258;Basilius;1
1471;d3e509883Heiligenlexikon-1858;Q185117;Justinus;1
1472;d3e33375Heiligenlexikon-1858;Q974972;Alferius;1
1473;d5e321949Heiligenlexikon-1858;Q121419520;Tecta;1
1474;d5e333400Heiligenlexikon-1858;Q3983918;Theodosia;1
1475;d3e244568Heiligenlexikon-1858;Q741024;Euphronius;1
1476;d3e258003Heiligenlexikon-1858;Q3737888;Fabius;1
1477;d3e220639Heiligenlexikon-1858;Q381815;Edmundus;1
1478;d3e118979Heiligenlexikon-1858;Q457835;Blæsilla;1
1479;d5e185128Heiligenlexikon-1858;Q167458;Petrus Claver;1
1480;d5e366371Heiligenlexikon-1858;Q85854980;Vasius;1
1481;d3e256374Heiligenlexikon-1858;Q1385562;Exuperantius;1
1482;d3e136374Heiligenlexikon-1858;Q1133742;Cannicus;1
1483;d3e505411Heiligenlexikon-1858;Q103101;Julius I;1
1484;d3e154984Heiligenlexikon-1858;Q861511;Chrodegangus;1
1485;d3e341979Heiligenlexikon-1858;Q267660;Gudula;1
1486;d3e11532Heiligenlexikon-1858;Q374822;Adrianus;1
1487;d3e474951Heiligenlexikon-1858;Q1698425;Johannes Soreth;1
1488;d3e127097Heiligenlexikon-1858;Q3560032;Bucolus;1
1489;d5e201332Heiligenlexikon-1858;Q113388669;Pigmenius;1
1490;d3e222390Heiligenlexikon-1858;Q518176;Eladius;1
1491;d3e254919Heiligenlexikon-1858;Q316643;Evergisilus;1
1492;d3e245022Heiligenlexikon-1858;Q2599965;Euplus;1
1493;d3e219681Heiligenlexikon-1858;Q4530239;Ecclesius;1
1494;d5e155971Heiligenlexikon-1858;Q461067;Pantaenus;1
1495;d5e72710Heiligenlexikon-1858;Q316599;Mauritius;1
1496;d3e196329Heiligenlexikon-1858;Q469978;Devota;1
1497;d5e305901Heiligenlexikon-1858;Q3491077;Sophia;1
1498;d3e40225Heiligenlexikon-1858;Q43689;Ambrosius;1
1499;d3e163624Heiligenlexikon-1858;Q3010195;Coelinia;1
1500;d3e187939Heiligenlexikon-1858;Q2075720;Dalfinus;1
1501;d3e1408Heiligenlexikon-1858;Q319319;Abercius;1
1502;d5e95458Heiligenlexikon-1858;Q3851104;Mesmin;1
1503;d5e275169Heiligenlexikon-1858;Q262751;Savina;1
1504;d5e13149Heiligenlexikon-1858;Q30880183;Maimbodus;1
1505;d3e233937Heiligenlexikon-1858;Q457654;Erardus;1
1506;d3e272400Heiligenlexikon-1858;Q953927;Fiacrius;1
1507;d3e535530Heiligenlexikon-1858;Q1384857;Landelinus;1
1508;d3e126992Heiligenlexikon-1858;Q332860;Brynolphus;1
1509;d3e95445Heiligenlexikon-1858;Q4078013;Barbatianus;1
1510;d5e71272Heiligenlexikon-1858;Q3852403;Maura;1
1511;d3e4212Heiligenlexikon-1858;Q982939;Achaicus;1
1512;d5e299553Heiligenlexikon-1858;Q721003;Simon Stock;1
1513;d5e167675Heiligenlexikon-1858;Q1379816;Paulus;1
1514;d3e213830Heiligenlexikon-1858;Q1080901;Donninus;1
1515;d3e46099Heiligenlexikon-1858;Q156600;Anatolius;1
1516;d3e118032Heiligenlexikon-1858;Q15788481;Bibianus;1
1517;d3e209303Heiligenlexikon-1858;Q9396787;Domnius;1
1518;d5e165768Heiligenlexikon-1858;Q506645;Paulinus;1
1519;d5e333147Heiligenlexikon-1858;Q37599;Theodorus;1
1520;d3e84160Heiligenlexikon-1858;Q320137;Auctor;1
1521;d5e246124Heiligenlexikon-1858;Q2459547;Rodanus;1
1522;d3e312383Heiligenlexikon-1858;Q2076787;Genulphus;1
1523;d5e174424Heiligenlexikon-1858;Q116210041;Pelagia;1
1524;d5e115453Heiligenlexikon-1858;Q4484931;Munnu;1
1525;d3e505388Heiligenlexikon-1858;Q103101;Julius;1
1526;d5e115430Heiligenlexikon-1858;Q4484931;Munnu;1
1527;d3e226328Heiligenlexikon-1858;Q159862;Elisabeth Spalbecana;1
1528;d5e213020Heiligenlexikon-1858;Q1520143;Primitivus;1
1529;d3e293640Heiligenlexikon-1858;Q121416620;Francovaeus;1
1530;d5e142795Heiligenlexikon-1858;Q2422599;Odgerus;1
1531;d3e121741Heiligenlexikon-1858;Q4941786;Bonfilius;1
1532;d3e297929Heiligenlexikon-1858;Q2616176;Fulgentius;1
1533;d5e110836Heiligenlexikon-1858;Q11785043;Monessa;1
1534;d3e273890Heiligenlexikon-1858;Q287916;Finbarrus;1
1535;d5e130525Heiligenlexikon-1858;Q261374;Nicetas;1
1536;d3e180369Heiligenlexikon-1858;Q233012;Cunegundis;1
1537;d5e22355Heiligenlexikon-1858;Q299955;Marcellina;1
1538;d3e220969Heiligenlexikon-1858;Q192920;Eduardus;1
1539;d3e119283Heiligenlexikon-1858;Q455195;Blandina;1
1540;d3e361235Heiligenlexikon-1858;Q660198;Helena;1
1541;d3e280784Heiligenlexikon-1858;Q124293279;Florianus;1
1542;d3e230369Heiligenlexikon-1858;Q3053971;Endeus;1
1543;d3e73438Heiligenlexikon-1858;Q1565813;Aretas;1
1544;d3e365713Heiligenlexikon-1858;Q103556;Henricus Harphius;1
1545;d3e500116Heiligenlexikon-1858;Q2182901;Julianus;1
1546;d5e199524Heiligenlexikon-1858;Q85974117;Philoromus;1
1547;d5e124098Heiligenlexikon-1858;Q115683901;Natalena;1
1548;d3e182381Heiligenlexikon-1858;Q190240;Cyprianus Baraze;1
1549;d3e242360Heiligenlexikon-1858;Q246000;Eulogius;1
1550;d3e421166Heiligenlexikon-1858;Q713530;Isidorus Pelusiota;1
1551;d5e203674Heiligenlexikon-1858;Q50210729;Placidus;1
1552;d3e40615Heiligenlexikon-1858;Q458842;Ambrosius Camaldulensis B;1
1553;d3e71368Heiligenlexikon-1858;Q391212;Arcadius;1
1554;d3e406248Heiligenlexikon-1858;Q427221;Ida;1
1555;d5e152680Heiligenlexikon-1858;Q920309;Pacianus;1
1556;d3e388736Heiligenlexikon-1858;Q1827850;Hildolfus;1
1557;d3e318443Heiligenlexikon-1858;Q345971;Germanus;1
1558;d3e202864Heiligenlexikon-1858;Q244380;Dionysius Areopagita;1
1559;d5e388849Heiligenlexikon-1858;Q2709203;Volusianus;1
1560;d3e4178Heiligenlexikon-1858;Q3982149;Achaicus;1
1561;d3e533493Heiligenlexikon-1858;Q3257394;Laetus;1
1562;d3e99861Heiligenlexikon-1858;Q4104472;Basiliscus;1
1563;d5e141424Heiligenlexikon-1858;Q479645;Obadias;1
1564;d3e326460Heiligenlexikon-1858;Q3109578;Gobanus;1
1565;d5e296875Heiligenlexikon-1858;Q149315;Silverius;1
1566;d3e363602Heiligenlexikon-1858;Q518176;Helladius;1
1567;d3e312064Heiligenlexikon-1858;Q3100863;Gentianus;1
1568;d3e412540Heiligenlexikon-1858;Q43809;Ingenuinus;1
1569;d5e211673Heiligenlexikon-1858;Q1281930;Praetextatus;1
1570;d3e371409Heiligenlexikon-1858;Q660370;Heribertus;1
1571;d5e306610Heiligenlexikon-1858;Q867765;Sosius;1
1572;d3e259943Heiligenlexikon-1858;Q3397232;Fausta;1
1573;d3e252719Heiligenlexikon-1858;Q1266046;Eutychius;1
1574;d3e34321Heiligenlexikon-1858;Q1115667;Almachius;1
1575;d5e232805Heiligenlexikon-1858;Q1364656;Rainerius;1
1576;d3e359628Heiligenlexikon-1858;Q472833;Haymo;1
1577;d3e38596Heiligenlexikon-1858;Q453698;Amandus;1
1578;d3e577679Heiligenlexikon-1858;Q1878414;Lucius;1
1579;d3e308547Heiligenlexikon-1858;Q23612611;Gelasinus;1
1580;d5e3903Heiligenlexikon-1858;Q468195;Machlonus;1
1581;d3e260865Heiligenlexikon-1858;Q3067472;Faustinus;1
1582;d3e170444Heiligenlexikon-1858;Q66608;Conradus;1
1583;d5e154796Heiligenlexikon-1858;Q940860;Pammachius;1
1584;d3e174393Heiligenlexikon-1858;Q16666017;Corona;1
1585;d3e39728Heiligenlexikon-1858;Q2670157;Amator;1
1586;d3e195584Heiligenlexikon-1858;Q1200658;Desiderius;1
1587;d3e91597Heiligenlexikon-1858;Q2877934;Babolenus;1
1588;d3e220101Heiligenlexikon-1858;Q192925;Edgarus;1
1589;d3e215730Heiligenlexikon-1858;Q1800422;Drostanus;1
1590;d5e337069Heiligenlexikon-1858;Q2461901;Theophano;1
1591;d5e333382Heiligenlexikon-1858;Q9356894;Theodosia;1
1592;d3e116853Heiligenlexikon-1858;Q2722500;Bertrandus;1
1593;d5e229220Heiligenlexikon-1858;Q22661826;Quiricus;1
1594;d3e563263Heiligenlexikon-1858;Q447002;Lioba;1
1595;d3e137078Heiligenlexikon-1858;Q11912230;Capito;1
1596;d5e395584Heiligenlexikon-1858;Q714931;Wilhelmus;1
1597;d5e359035Heiligenlexikon-1858;Q369691;Ursula;1
1598;d3e125899Heiligenlexikon-1858;Q921091;Britonius;1
1599;d5e308976Heiligenlexikon-1858;Q2332112;Stapinus;1
1600;d5e381164Heiligenlexikon-1858;Q318974;Vincentius;1
1601;d5e292028Heiligenlexikon-1858;Q269875;Sexburga;1
1602;d5e384276Heiligenlexikon-1858;Q26197143;Vindemialis;1
1603;d3e564523Heiligenlexikon-1858;Q719683;Liudgerus;1
1604;d5e371982Heiligenlexikon-1858;Q110677252;Victor;1
1605;d3e117220Heiligenlexikon-1858;Q1108795;Bertulphus;1
1606;d3e394202Heiligenlexikon-1858;Q3824590;Honoratus;1
1607;d5e226600Heiligenlexikon-1858;Q5141647;Quinta;1
1608;d5e265324Heiligenlexikon-1858;Q3079827;Salonius;1
1609;d5e157272Heiligenlexikon-1858;Q273053;Papias;1
1610;d3e136272Heiligenlexikon-1858;Q44624;Canisius Petrus;1
1611;d5e332096Heiligenlexikon-1858;Q3523949;Theodorus;1
1612;d5e304203Heiligenlexikon-1858;Q127385;Sixtus;1
1613;d5e79102Heiligenlexikon-1858;Q660678;Maximinus;1
1614;d3e231832Heiligenlexikon-1858;Q724476;Epaphroditus;1
1615;d3e317878Heiligenlexikon-1858;Q1115762;Gerinus;1
1616;d5e124077Heiligenlexikon-1858;Q115683901;Natalena;1
1617;d5e393903Heiligenlexikon-1858;Q1529655;Werenfridus;1
1618;d3e125288Heiligenlexikon-1858;Q80979;Brigida;1
1619;d3e415267Heiligenlexikon-1858;Q182123;Irenaeus;1
1620;d3e68608Heiligenlexikon-1858;Q4779600;Appianus;1
1621;d3e110450Heiligenlexikon-1858;Q818654;Berachius;1
1622;d3e383314Heiligenlexikon-1858;Q80604;Higinus;1
1623;d3e270851Heiligenlexikon-1858;Q243122;Ferdinandus III;1
1624;d5e84880Heiligenlexikon-1858;Q100206;Mechtildis;1
1625;d3e371340Heiligenlexikon-1858;Q3145013;Heribaldus;1
1626;d3e57533Heiligenlexikon-1858;Q3618686;Antigius;1
1627;d5e320912Heiligenlexikon-1858;Q259631;Tatiana;1
1628;d3e392352Heiligenlexikon-1858;Q580603;Homobonus;1
1629;d3e413737Heiligenlexikon-1858;Q16565867;Innocentius;1
1630;d3e158692Heiligenlexikon-1858;Q11739843;Claudia;1
1631;d5e407920Heiligenlexikon-1858;Q113360513;Zosimus;1
1632;d3e413642Heiligenlexikon-1858;Q134694;Innocentius et Rasus;1
1633;d3e422808Heiligenlexikon-1858;Q1288349;Ita;1
1634;d5e210599Heiligenlexikon-1858;Q984169;Pothinus;1
1635;d3e115607Heiligenlexikon-1858;Q3638904;Bertharius;1
1636;d3e118001Heiligenlexikon-1858;Q443392;Bibiana;1
1637;d5e402364Heiligenlexikon-1858;Q704189;Yborus;1
1638;d3e233000Heiligenlexikon-1858;Q313922;Epiphanius;1
1639;d3e38304Heiligenlexikon-1858;Q453698;Amandus;1
1640;d5e112101Heiligenlexikon-1858;Q2319824;Monulfus;1
1641;d5e391757Heiligenlexikon-1858;Q3554214;Walericus;1
1642;d3e256631Heiligenlexikon-1858;Q1845849;Exuperius;1
1643;d3e33526Heiligenlexikon-1858;Q83476;Alfredus;1
1644;d5e299702Heiligenlexikon-1858;Q7519652;Simon Tudertinus;1
1645;d5e5031Heiligenlexikon-1858;Q3463964;Macrenius;1
1646;d5e71863Heiligenlexikon-1858;Q1911506;Maurilius;1
1647;d5e182355Heiligenlexikon-1858;Q33923;Petrus Czarus;1
1648;d5e197482Heiligenlexikon-1858;Q508571;Philippus Mih;1
1649;d3e34961Heiligenlexikon-1858;Q310307;Aloysius Gonzaga;1
1650;d3e455836Heiligenlexikon-1858;Q1992340;Johannes Marcus;1
1651;d3e37608Heiligenlexikon-1858;Q450316;Alypius Cionita;1
1652;d3e170074Heiligenlexikon-1858;Q705868;Conradus Schäuber;1
1653;d3e188122Heiligenlexikon-1858;Q3012524;Dalmatus;1
1654;d3e20230Heiligenlexikon-1858;Q210096;Agnes;1
1655;d5e140573Heiligenlexikon-1858;Q62632626;Nymphas;1
1656;d3e228248Heiligenlexikon-1858;Q2485199;Emebertus;1
1657;d3e219528Heiligenlexikon-1858;Q2395876;Ebrulfus;1
1658;d3e331553Heiligenlexikon-1858;Q2701896;Gordius;1
1659;d3e141848Heiligenlexikon-1858;Q2941280;Cassianus;1
1660;d3e561262Heiligenlexikon-1858;Q264499;Lidwigis;1
1661;d3e537314Heiligenlexikon-1858;Q1257700;Landbertus;1
1662;d3e219384Heiligenlexikon-1858;Q316643;Ebregisus;1
1663;d3e67252Heiligenlexikon-1858;Q232427;Apollonia;1
1664;d5e60722Heiligenlexikon-1858;Q3295690;Martinus;1
1665;d3e374844Heiligenlexikon-1858;Q1285522;Hermes;1
1666;d3e578621Heiligenlexikon-1858;Q719683;Luddgerus;1
1667;d5e136840Heiligenlexikon-1858;Q3464537;Ninnoca;1
1668;d3e118685Heiligenlexikon-1858;Q741447;Birinus;1
1669;d3e214840Heiligenlexikon-1858;Q1277345;Dorotheus;1
1670;d5e256426Heiligenlexikon-1858;Q16693161;Rufinus;1
1671;d5e30024Heiligenlexikon-1858;Q31966;Marcus;1
1672;d5e334794Heiligenlexikon-1858;Q534814;Theodulphus;1
1673;d3e293681Heiligenlexikon-1858;Q3751672;Francus;1
1674;d5e365023Heiligenlexikon-1858;Q1393825;Valerius;1
1675;d5e115171Heiligenlexikon-1858;Q11785043;Munessa;1
1676;d3e185183Heiligenlexikon-1858;Q1795174;Cyrillus;1
1677;d3e401983Heiligenlexikon-1858;Q2528727;Hyacintha Mariscotti;1
1678;d3e387671Heiligenlexikon-1858;Q70991;Hildegardis;1
1679;d5e21446Heiligenlexikon-1858;Q54592083;Marana;1
1680;d3e180413Heiligenlexikon-1858;Q2617668;Cunera;1
1681;d5e174768Heiligenlexikon-1858;Q984111;Pelagius;1
1682;d3e658Heiligenlexikon-1858;Q306658;Abbo;1
1683;d5e219572Heiligenlexikon-1858;Q454652;Prosper;1
1684;d5e219869Heiligenlexikon-1858;Q1462921;Protasius;1
1685;d3e281488Heiligenlexikon-1858;Q3074419;Florus;1
1686;d5e78730Heiligenlexikon-1858;Q515953;Maximilianus;1
1687;d5e204653Heiligenlexikon-1858;Q3392202;Plechelmus;1
1688;d3e149275Heiligenlexikon-1858;Q5063875;Ceraunus;1
1689;d3e219224Heiligenlexikon-1858;Q1992366;Ebertramnus;1
1690;d3e230774Heiligenlexikon-1858;Q2293810;Engelmundus;1
1691;d3e139834Heiligenlexikon-1858;Q1107752;Carpophorus;1
1692;d3e31402Heiligenlexikon-1858;Q1341237;Alexander Sauli;1
1693;d3e223320Heiligenlexikon-1858;Q1328244;Eleuchadius;1
1694;d3e73213Heiligenlexikon-1858;Q2860886;Aregius;1
1695;d3e573172Heiligenlexikon-1858;Q2262323;Lucianus;1
1696;d5e378673Heiligenlexikon-1858;Q469199;Victorinus;1
1697;d3e145153Heiligenlexikon-1858;Q455252;Catharina Bononiensis;1
1698;d3e10574Heiligenlexikon-1858;Q359951;Ado;1
1699;d3e272039Heiligenlexikon-1858;Q4127503;Ferrutio;1
1700;d5e332276Heiligenlexikon-1858;Q37599;Theodorus;1
1701;d5e123561Heiligenlexikon-1858;Q947675;Narcissus;1
1702;d3e24585Heiligenlexikon-1858;Q312982;Albanus;1
1703;d5e389073Heiligenlexikon-1858;Q100989657;Votus;1
1704;d3e95487Heiligenlexikon-1858;Q740907;Barbatus;1
1705;d3e239030Heiligenlexikon-1858;Q289730;Eucharius;1
1706;d3e22466Heiligenlexikon-1858;Q114796680;Aichardus;1
1707;d5e351963Heiligenlexikon-1858;Q1153005;Tryphon;1
1708;d5e135385Heiligenlexikon-1858;Q647400;Nicomedes;1
1709;d3e128580Heiligenlexikon-1858;Q1889720;Cadocus;1
1710;d3e274195Heiligenlexikon-1858;Q2045593;Fingar;1
1711;d3e552954Heiligenlexikon-1858;Q3271640;Leontius Pastor;1
1712;d3e274707Heiligenlexikon-1858;Q3072671;Fintanus;1
1713;d3e14381Heiligenlexikon-1858;Q153204;Aemilianus Cucullatus;1
1714;d5e373787Heiligenlexikon-1858;Q1374522;Victor;1
1715;d3e245828Heiligenlexikon-1858;Q959947;Eusebia;1
1716;d3e540944Heiligenlexikon-1858;Q17590;Laurentius;1
1717;d5e163591Heiligenlexikon-1858;Q237824;Paula;1
1718;d5e325022Heiligenlexikon-1858;Q3947991;Thalalacus;1
1719;d3e140494Heiligenlexikon-1858;Q6886198;Carthacus;1
1720;d3e385984Heiligenlexikon-1858;Q44344;Hilarius;1
1721;d3e421374Heiligenlexikon-1858;Q379685;Isidorus Agricola;1
1722;d3e188403Heiligenlexikon-1858;Q130997;Damasus I;1
1723;d3e218498Heiligenlexikon-1858;Q5325617;Eanswida;1
1724;d5e145423Heiligenlexikon-1858;Q1633681;Olegarius;1
1725;d3e390597Heiligenlexikon-1858;Q207113;Hippolytus;1
1726;d5e183922Heiligenlexikon-1858;Q643487;Petrus Venerabilis;1
1727;d5e28505Heiligenlexikon-1858;Q728245;Marcianus;1
